class_title,class_sku,class_url,class_image
"Illustrator for Lunch™ - Season's Greetings - Shapes, Brushes, Texture",744776180,https://www.skillshare.com/classes/holberton-image-search/744776180,https://static.skillshare.com/uploads/video/thumbnails/c316a7c6bbd9a139ae23f714a1a81e53/448-252
"Analytics & Authenticity on Instagram: Crafting Your Digital Presence",1356039187,https://www.skillshare.com/classes/holberton-image-search/1356039187,https://static.skillshare.com/uploads/video/thumbnails/386a40c03d501e58924c720bdf8b33d2/448-252
"The Pen Tool: Design A Pin",1309830440,https://www.skillshare.com/classes/holberton-image-search/1309830440,https://static.skillshare.com/uploads/video/thumbnails/02cd29d3a87fe18f2da6a8d05f9eaddb/448-252
"Illustrator for Lunch™ - In the Frame - Shapes, Fills, Strokes & Color",408075219,https://www.skillshare.com/classes/holberton-image-search/408075219,https://static.skillshare.com/uploads/video/thumbnails/14bc3870c3766891df85968abf1ef808/448-252
"Building a Productive Creative Business: The How & Why of Scaling",1242446240,https://www.skillshare.com/classes/holberton-image-search/1242446240,https://static.skillshare.com/uploads/video/thumbnails/81712e5c45d1855f37c526b3578e50aa/448-252
"Vector Illustration: Design a Playful Character Using Geometric Shapes",1832339814,https://www.skillshare.com/classes/holberton-image-search/1832339814,https://static.skillshare.com/uploads/video/thumbnails/5e874d492420108bc846d0e6b0a2884b/448-252
"Elegant Monogram Lettering: From Hand-Drawn Sketch to Digital Styling",179229343,https://www.skillshare.com/classes/holberton-image-search/179229343,https://static.skillshare.com/uploads/video/thumbnails/fa5a66116315ccdc64a3a167a8b326a8/448-252
"Illustrator for Lunch™ - Let's Go Steampunk! - Shapes, Rotation, Textures",1266888939,https://www.skillshare.com/classes/holberton-image-search/1266888939,https://static.skillshare.com/uploads/video/thumbnails/a9fbaa2e360a7ea88a0f38d05d3b042e/448-252
"Transform Watercolor Illustrations into Intricate Patterns ",1291197326,https://www.skillshare.com/classes/holberton-image-search/1291197326,https://static.skillshare.com/uploads/video/thumbnails/9dd7a45a3cbafb2997da6a8821a6d6f6/448-252
"Designing Repeat Patterns: From Icons to Apparel and Beyond",357137191,https://www.skillshare.com/classes/holberton-image-search/357137191,https://static.skillshare.com/uploads/video/thumbnails/aa0ad29112c4c099e5650b5498529f2e/448-252
"Mobile App Prototyping: Designing Custom Interactions",382444545,https://www.skillshare.com/classes/holberton-image-search/382444545,https://static.skillshare.com/uploads/video/thumbnails/38419670e1806f441d40d1fd954da3c4/448-252
"Illustrator for Lunch™ - In the Kitchen - Cartoon Art with Live Paint",2048331236,https://www.skillshare.com/classes/holberton-image-search/2048331236,https://static.skillshare.com/uploads/video/thumbnails/125dfee90507c080efab3ca25fba0317/448-252
"Going Freelance: Building and Branding Your Own Success",1018002097,https://www.skillshare.com/classes/holberton-image-search/1018002097,https://static.skillshare.com/uploads/video/thumbnails/00da9ecbdcff6b3720dcc633f4ab0e22/448-252
"The Definitive Guide to T-Shirt Design and Manufacturing",1422249876,https://www.skillshare.com/classes/holberton-image-search/1422249876,https://static.skillshare.com/uploads/video/thumbnails/1acf60745f001b740e9622e2109b0a90/448-252
"Getting Started with Wine: Buy Smarter, Taste More",855277635,https://www.skillshare.com/classes/holberton-image-search/855277635,https://static.skillshare.com/uploads/video/thumbnails/6c4f41160b02b3f13337b6401c9000a0/448-252
"Watercolor Portraits: Combining Realism and the Abstract",2030406449,https://www.skillshare.com/classes/holberton-image-search/2030406449,https://static.skillshare.com/uploads/video/thumbnails/2c59eaeb8458f983b2cecd29aecc5885/448-252
"A Make Believe Reality: Digital Drawing on Photography with Photoshop",229082573,https://www.skillshare.com/classes/holberton-image-search/229082573,https://static.skillshare.com/uploads/video/thumbnails/c4a3cd7e5b139ab1785a807e0b6610b7/448-252
"DIY Filming: Creating Pro Video with Tools You Already Own | Learn with Vimeo",1788857880,https://www.skillshare.com/classes/holberton-image-search/1788857880,https://static.skillshare.com/uploads/video/thumbnails/95bcfa196baf86f66f41bf365a8abbbf/448-252
"Make it Fun, Make it Sell: Dive Into Commercial Illustration",1951830724,https://www.skillshare.com/classes/holberton-image-search/1951830724,https://static.skillshare.com/uploads/video/thumbnails/7cc156d4c315f2304e335ea871290480/448-252
"Resource Class: How to Use Think Kit",717892532,https://www.skillshare.com/classes/holberton-image-search/717892532,https://static.skillshare.com/uploads/video/thumbnails/0f6e1f15d8f50ebf28929c5f25e8faf3/448-252
"Learn How To Master Songs Like A Pro All From Home With Young Guru",1551071522,https://www.skillshare.com/classes/holberton-image-search/1551071522,https://static.skillshare.com/uploads/video/thumbnails/23b6b9a3cf4e02ac077871e4daf2914d/448-252
"Inky Illustrations: Combining Analogue and Digital Media",1552457321,https://www.skillshare.com/classes/holberton-image-search/1552457321,https://static.skillshare.com/uploads/video/thumbnails/97e1bd36346874b7234ef601af28303f/448-252
"Storytelling for Leaders: How to Craft Stories That Matter",1980968673,https://www.skillshare.com/classes/holberton-image-search/1980968673,https://static.skillshare.com/uploads/video/thumbnails/7a1615cb29e8c3b26c5aa53cfa54ffd0/448-252
"Drawing Comics: Storytelling with Words and Pictures",322935116,https://www.skillshare.com/classes/holberton-image-search/322935116,https://static.skillshare.com/uploads/video/thumbnails/efe487e823086c36ff0519d08c54112e/448-252
"Knife Skills: A Mini Class to Chop Like a Chef",1266930828,https://www.skillshare.com/classes/holberton-image-search/1266930828,https://static.skillshare.com/uploads/video/thumbnails/b65b6a6d3605d74b1ac8e7fc5be7b45f/448-252
"Hand Lettering Fun Phrases: Illustrated Wordplay through Typography",1840327476,https://www.skillshare.com/classes/holberton-image-search/1840327476,https://static.skillshare.com/uploads/video/thumbnails/b8baebcd391daef607be414d6389ca6c/448-252
"Visual Thinking: Drawing Data to Communicate Ideas",1746654720,https://www.skillshare.com/classes/holberton-image-search/1746654720,https://static.skillshare.com/uploads/video/thumbnails/2af69e43fcbc3ffdfc9b940541541ada/448-252
"Pick Your Best Photos in Lightroom",1952849870,https://www.skillshare.com/classes/holberton-image-search/1952849870,https://static.skillshare.com/uploads/video/thumbnails/96f164af27f415d5ca1d5077c7a60b80/448-252
"Illustrator for Lunch™ - On (a pattern making) Safari - Repeating Patterns",610590783,https://www.skillshare.com/classes/holberton-image-search/610590783,https://static.skillshare.com/uploads/video/thumbnails/1affe242c1bf63caf5c37a83d2c74c07/448-252
"Waterbrush Lettering Essentials",815353532,https://www.skillshare.com/classes/holberton-image-search/815353532,https://static.skillshare.com/uploads/video/thumbnails/ca0850b281d1eb438f83ad593e011281/448-252
"Illustrator for Lunch™ - Draw a Retro TV - Shapes, Texture & Sunburst",320408971,https://www.skillshare.com/classes/holberton-image-search/320408971,https://static.skillshare.com/uploads/video/thumbnails/882b40d9471cc3e98260248fb9292063/448-252
"Ribbon Lettering: From Sketch to Wordmark",445164422,https://www.skillshare.com/classes/holberton-image-search/445164422,https://static.skillshare.com/uploads/video/thumbnails/46644d100f976d0cfec1f03be652361b/448-252
"Personal Brand Manifesto: Who Do You Think You Are?",355479000,https://www.skillshare.com/classes/holberton-image-search/355479000,https://static.skillshare.com/uploads/video/thumbnails/3267328bf3861765249fb56fef89f5ac/448-252
"Choose Must: Learning from the Paths of Others",1905506823,https://www.skillshare.com/classes/holberton-image-search/1905506823,https://static.skillshare.com/uploads/video/thumbnails/74de90884cb59b8ccb57beb1dd36bb1d/448-252
"3D Printing: Solving Problems Through Product Design",186563653,https://www.skillshare.com/classes/holberton-image-search/186563653,https://static.skillshare.com/uploads/video/thumbnails/867ed7a62017d501060553738f116a93/448-252
"Icon Design: Creating Pictograms with Purpose",2139039143,https://www.skillshare.com/classes/holberton-image-search/2139039143,https://static.skillshare.com/uploads/video/thumbnails/5d5bf1fd56816a80bd5bde3398f10971/448-252
"Bootstrap to WordPress: Build Custom Responsive themes!",1383561460,https://www.skillshare.com/classes/holberton-image-search/1383561460,https://static.skillshare.com/uploads/video/thumbnails/743aaffd7f23313c19229d718d536f39/448-252
"Mobile App Design: Simple Tools to Rapidly Prototype Your App Idea",478177274,https://www.skillshare.com/classes/holberton-image-search/478177274,https://static.skillshare.com/uploads/video/thumbnails/2a45b8e2a7a84fbcaf9061f2562376f7/448-252
"Creative Thinking with Constraints: Designing Logos of the Future",1618895256,https://www.skillshare.com/classes/holberton-image-search/1618895256,https://static.skillshare.com/uploads/video/thumbnails/6b30881b3a89dabdd0f3fde657b8d972/448-252
"Watercolor: Smart Texturing In Photoshop",1166307888,https://www.skillshare.com/classes/holberton-image-search/1166307888,https://static.skillshare.com/uploads/video/thumbnails/d096db8ae7d0eabc0e99d738f926da60/448-252
"Design with Watercolors: Your Own Postcard Set from Sketch to Ready for Print File",1567272322,https://www.skillshare.com/classes/holberton-image-search/1567272322,https://static.skillshare.com/uploads/video/thumbnails/a23be8b7ab8824f2343e5fc9c53745ab/448-252
"Smart Responsive UX Design: Clever Tips, Tricks and Techniques",1738222433,https://www.skillshare.com/classes/holberton-image-search/1738222433,https://static.skillshare.com/uploads/video/thumbnails/c917de2abfa446de8741a52a366f5387/448-252
"An Introduction to Responsive Web Design: One Design for Every Device",2134658168,https://www.skillshare.com/classes/holberton-image-search/2134658168,https://static.skillshare.com/uploads/video/thumbnails/82a4e9641f24b48b77a3f0f7eba0b235/448-252
"Quirky Food Photography: Style and Shoot a Moment in History",1321722286,https://www.skillshare.com/classes/holberton-image-search/1321722286,https://static.skillshare.com/uploads/video/thumbnails/52479dd198af2bc0b78dc3ade22c976e/448-252
"The Marketing Lifecycle: Build Systems to Grow Your Brand",1723819394,https://www.skillshare.com/classes/holberton-image-search/1723819394,https://static.skillshare.com/uploads/video/thumbnails/e5d11a50e97f468a91aca32ee60b2b75/448-252
"Building Character 3: Bring Your Character to Life With Color",1428544211,https://www.skillshare.com/classes/holberton-image-search/1428544211,https://static.skillshare.com/uploads/video/thumbnails/5fbed7718bf9743593f26ec186db820b/448-252
"Branding Your Creative Business: Social Media For Your Business",1705588254,https://www.skillshare.com/classes/holberton-image-search/1705588254,https://static.skillshare.com/uploads/video/thumbnails/de6ba17414f575648cc7885d66f5d2ac/448-252
"Drawing Collections: Illustrating Stories through Taxonomies",1661615161,https://www.skillshare.com/classes/holberton-image-search/1661615161,https://static.skillshare.com/uploads/video/thumbnails/fb1f4e11e2f9a70328ecb291ac741a3e/448-252
"Building Character 2: Inking Your Character",1560213257,https://www.skillshare.com/classes/holberton-image-search/1560213257,https://static.skillshare.com/uploads/video/thumbnails/1d794eac374bab0151a2aab0bb0206e4/448-252
"Building Character 1: Design and Sketch Your Character",1244630685,https://www.skillshare.com/classes/holberton-image-search/1244630685,https://static.skillshare.com/uploads/video/thumbnails/747ce44412b601b6a286d9aff1553afd/448-252
"Lettering a Monoline Wordmark: Creating Graffiti-Inspired Uniform Lines",59747654,https://www.skillshare.com/classes/holberton-image-search/59747654,https://static.skillshare.com/uploads/video/thumbnails/f9c4a09017a4a2c0b1c53aed5a2e2cd4/448-252
"Easy Setup For Print: Design a Unique Business Card",1533305896,https://www.skillshare.com/classes/holberton-image-search/1533305896,https://static.skillshare.com/uploads/video/thumbnails/90cdd5ca22595ac289f83b7a5383554e/448-252
"Email Marketing Essentials: Measuring Impact with Metrics",861339947,https://www.skillshare.com/classes/holberton-image-search/861339947,https://static.skillshare.com/uploads/video/thumbnails/ba168dfb8b11a5c3865665c11814385e/448-252
"First Steps of SEO: Keyword Research and Website Optimization ",430380050,https://www.skillshare.com/classes/holberton-image-search/430380050,https://static.skillshare.com/uploads/video/thumbnails/4491151021001/448-252
"Animating With Light",1694923864,https://www.skillshare.com/classes/holberton-image-search/1694923864,https://static.skillshare.com/uploads/video/thumbnails/d37a14e1edbaecec91f9fc1f69f0eb3b/448-252
"Dry-Ink: Smart Texturing In Photoshop",1420152757,https://www.skillshare.com/classes/holberton-image-search/1420152757,https://static.skillshare.com/uploads/video/thumbnails/daa863dbb77cf742f90a177b9401ad7e/448-252
"Intro to Mobile App Design with Sketch 3",2111159641,https://www.skillshare.com/classes/holberton-image-search/2111159641,https://static.skillshare.com/uploads/video/thumbnails/507f03db65fe9819672cc93e749ec083/448-252
"Simplified Pattern Design",344052172,https://www.skillshare.com/classes/holberton-image-search/344052172,https://static.skillshare.com/uploads/video/thumbnails/554115624a1692d7a5a4c2eebc48509d/448-252
"An Insightful Guide to Becoming a Freelancer",356305983,https://www.skillshare.com/classes/holberton-image-search/356305983,https://static.skillshare.com/uploads/video/thumbnails/d1ed5d564d436aa0fe23a19afd14d687/448-252
"Designing Hand Lettering Systems: From Single Motif to Cohesive Project",2106062712,https://www.skillshare.com/classes/holberton-image-search/2106062712,https://static.skillshare.com/uploads/video/thumbnails/95863ce26abe99296e181209676e8665/448-252
"Debt Financing: Funding Your Small Business The Smart Way",1613282319,https://www.skillshare.com/classes/holberton-image-search/1613282319,https://static.skillshare.com/uploads/video/thumbnails/cd7b02dbb86a6805a77b346dbf39ba5e/448-252
"Magical Patterns: Simple Watercolors and Pencil Drawing",109834927,https://www.skillshare.com/classes/holberton-image-search/109834927,https://static.skillshare.com/uploads/video/thumbnails/38d311448bff6805bac66e6b72c3613d/448-252
